labels,FeatDv3Cls
wafer_201,"tensor([-9.560690,0.204017,2.844024,6.148461,1.361794,2.157382,0.126480,12.543920,-10.797806,-7.282142,-4.088487,6.329554,-16.561446,-7.765131,2.571090,0.748020,-1.842614,1.376303,-3.043934,5.957871,-0.675801,3.350197,0.463126,0.126905,5.878452,-5.625771,0.090049,8.981281,-7.040159,6.671823,1.902541,-4.274231,-8.194360,-11.584500,-11.828130,3.874636,7.006694,-6.090262,-15.616400,0.076502,5.110554,-0.229494,-5.417176,-7.277055,-0.320555,-2.140215,-3.303113,4.115321])"
wafer_202,"tensor([6.318089,-1.061519,-6.792208,5.413981,8.566611,-3.462412,-1.566130,-11.267695,21.957073,9.097479,-4.948285,0.451004,2.862627,4.407692,-6.999669,-1.885580,-1.071940,-7.365861,-5.474931,-1.580366,1.349226,9.884272,-7.448201,-3.307219,7.701398,-4.913264,-15.188665,-3.289945,3.325344,-4.981301,0.331090,-8.612315,2.987760,7.910327,5.244179,-4.403277,-10.524829,7.807459,6.633766,1.269611,-3.707792,1.286353,11.131025,5.248910,10.841530,-5.150176,3.893652,-11.028550])"
wafer_203,"tensor([1.570021,-2.426361,-2.264825,2.872357,3.304753,-0.171540,-4.414752,-6.593296,6.142819,2.839310,-3.034093,-2.658793,0.434527,-0.835686,3.070296,6.326648,3.427234,2.796304,2.903838,-1.717116,-2.152664,11.631113,0.395239,-1.949693,2.142134,-0.368893,-6.876203,1.701578,1.618716,-5.000165,-1.060206,-7.058016,-4.199828,0.112104,4.761074,-8.793142,4.415963,1.301892,-0.554229,4.766700,4.153280,-2.537795,7.157489,-4.288194,9.155675,-3.955221,-2.320088,-7.433541])"
wafer_204,"tensor([-2.063624,-3.104815,-3.286154,3.403804,0.394417,1.203283,-4.878716,-5.526874,7.390711,-0.580083,-3.048358,-6.181696,3.495194,-0.192558,0.967962,5.875813,1.026721,3.681407,1.368186,-4.351953,-1.860752,7.311752,0.647455,0.262998,3.285598,0.588161,-5.510939,-3.509098,0.992407,-4.824558,0.272483,-6.422013,-4.778121,0.964106,4.625531,-10.145633,3.537079,5.179336,6.850447,3.813425,1.308096,-3.628673,7.181628,-5.877119,9.813060,-0.854724,1.141584,-7.573661])"
wafer_205,"tensor([8.980562,8.132817,-0.051908,-6.011722,-5.724238,1.218851,3.149495,-5.970282,5.819275,5.463165,3.324555,-6.974836,13.270010,1.412985,-0.026967,1.269389,-0.961241,5.069495,3.962601,-2.535615,2.702489,-3.890889,0.032104,-1.256474,-4.469924,6.958646,7.850345,-11.883364,2.798105,-0.986425,1.861552,11.093795,8.436801,6.557300,9.925827,-1.459152,-10.860733,3.936965,12.420013,-2.016198,-2.393787,-2.616406,0.957187,2.557641,-0.448534,4.928050,6.408441,2.172473])"
wafer_206,"tensor([2.301450,-1.900220,-2.864266,-1.889938,2.173318,-0.538018,-7.872782,-12.993464,10.760722,2.432865,-1.015202,-5.637698,2.015972,2.982200,4.476677,3.291287,4.994815,2.069170,3.534960,-2.814407,-1.912216,10.933550,-1.556496,-3.816818,0.109019,0.613682,-5.880802,6.754835,0.852761,-9.061613,-4.183550,-8.592369,-6.140927,2.619112,5.119441,-7.926611,4.802839,-2.972674,-3.598247,2.485415,6.025089,-1.859474,6.803051,-6.195605,10.252697,0.637690,-0.803123,-3.210543])"
wafer_207,"tensor([-9.029488,-3.923028,1.596539,0.626025,-1.783133,-3.204266,-9.646548,2.612511,-4.371347,-7.468394,-2.389632,-1.992909,-7.860002,1.042397,3.601772,-6.784765,1.447814,-3.051594,-6.105070,0.188332,0.525922,-0.947759,4.079143,-1.383914,5.181918,5.240987,1.912403,-1.356729,-3.916603,5.917816,0.426279,-6.732134,-6.172331,-3.780332,-5.025817,3.801838,2.340992,-5.723242,-5.644991,-5.819110,0.411837,-1.532481,-1.324376,-8.286228,0.049630,4.976922,5.163335,5.087930])"
wafer_208,"tensor([-7.416321,-0.383325,-0.804663,5.603422,1.313914,3.925495,3.464228,10.039183,-9.290376,-6.391484,-3.360971,4.079432,-11.083622,-5.791501,1.358759,3.740108,-0.056058,3.251510,0.345595,3.334608,-0.863132,0.200751,0.245368,0.473627,4.150736,-5.975504,-0.430393,10.101695,-5.560042,3.322806,-0.253481,-1.197181,-8.259057,-8.847389,-6.587378,3.158142,8.610151,-4.713658,-10.248090,4.696754,5.153906,-0.330941,-4.102597,-5.796140,0.168604,-0.799918,-8.628937,3.189737])"
wafer_209,"tensor([-5.842650,-7.248776,-0.704061,5.063739,3.487225,-1.385747,-7.515422,-3.617571,3.756152,-2.296257,-2.655262,-2.875806,-0.892604,-0.369451,1.772672,4.515121,2.902292,-0.103167,0.429207,-3.097796,-1.248942,7.537314,2.168528,2.158176,2.652407,-2.871181,-9.834513,3.642930,0.827639,-5.106830,-1.932401,-11.815854,-6.881059,-1.263743,1.751524,-8.883279,11.287569,1.968141,0.621711,4.928057,1.464509,-1.265867,7.288728,-4.681353,7.211317,-4.068387,-4.702513,-8.302387])"
wafer_210,"tensor([-6.127187,-1.176392,-1.312000,3.637491,0.955682,4.917587,4.148475,2.022219,-4.979228,-7.131751,-4.221071,4.342128,-11.940302,-2.675550,1.369801,4.472561,-0.619754,1.537853,-0.219929,6.141521,-4.256001,3.862718,-4.445448,-2.225462,5.142724,-5.285857,-1.874722,17.719228,-8.206743,-1.136806,-0.990017,-3.071182,-9.966627,-5.896186,-8.707829,5.527495,7.914588,-7.998281,-14.561226,2.508403,6.424142,3.559029,-2.412138,-8.386845,1.774820,0.055605,-8.932937,6.126954])"
wafer_211,"tensor([-10.713834,-6.186004,2.968917,0.305747,-3.216717,-3.789728,-10.381245,4.473606,-8.091225,-9.404712,-1.678377,-1.218877,-8.347160,2.147232,3.838897,-9.741406,1.678863,-4.627847,-7.328881,0.246810,0.020288,-4.142200,4.901591,-0.721743,4.211111,7.216161,3.872468,-2.082176,-4.099828,6.727791,0.456067,-6.037422,-5.860797,-3.553076,-5.913862,5.784508,2.963292,-5.989699,-5.741554,-6.745739,-0.634934,-0.950121,-3.797037,-8.112873,-3.087457,5.988358,5.846550,7.747522])"
wafer_212,"tensor([4.963739,-1.737927,-5.911316,4.695232,6.718695,-0.268566,2.568162,-12.143462,18.996436,6.168689,-6.060326,0.535252,2.602584,5.064481,-7.865110,2.703390,-2.491108,-6.819700,-3.343917,1.356361,-1.769879,8.775068,-9.683842,-3.071265,6.941736,-4.582011,-14.491577,0.601525,0.656344,-7.057011,1.270329,-6.065968,1.832555,9.365943,3.293406,-2.289267,-7.768418,6.655598,6.324494,1.972091,-4.741068,4.775886,9.800924,3.222509,9.023782,-5.099041,0.549785,-8.845466])"
wafer_213,"tensor([12.703769,8.002431,1.443842,-6.348756,-2.960626,-0.641453,4.361487,-4.470713,3.088638,8.226301,3.546942,-1.936019,9.553016,1.566774,0.157984,-2.426119,-0.383682,1.404153,1.786652,-0.348957,2.004837,-3.511076,0.137508,-4.094087,-4.519845,8.185323,8.667794,-12.234415,3.748564,1.611602,3.385769,11.694963,11.921740,6.859434,7.594924,2.337880,-15.361589,1.750037,7.173112,-5.291678,-2.020121,-0.583073,-1.090919,5.633117,-3.354348,2.253381,7.222739,2.465112])"
wafer_214,"tensor([-0.962262,0.000964,-0.453218,-0.909401,0.097346,-0.393334,-6.444671,-7.726104,8.025776,-0.702177,-2.171407,-6.712913,3.607811,1.461337,3.301313,2.385443,2.972110,1.497260,1.588239,-2.827775,0.874160,5.507992,-0.575979,-0.720369,1.117149,0.724719,-3.440567,1.202610,-0.544137,-5.576876,-1.664644,-6.827030,-4.548194,0.497352,3.266197,-4.962476,3.716074,-0.728537,0.594032,0.416855,2.478310,-1.847908,5.809936,-6.876177,7.696978,2.461666,0.698966,-1.271115])"
wafer_215,"tensor([-13.099871,-9.292671,0.833754,1.624595,-2.185299,-6.044082,-14.940786,3.785297,-7.602430,-9.520502,-2.600213,-1.435484,-9.373855,3.982874,3.726924,-12.120027,3.298790,-7.422632,-9.447279,-1.202812,1.755380,-4.886176,6.465285,-1.641685,6.215388,9.041462,1.812100,-3.587950,-4.163131,8.975215,-0.474667,-9.524419,-7.841204,-1.835976,-4.381493,5.712690,3.916418,-5.761643,-4.745211,-6.287300,-1.419347,-1.061191,-0.933214,-7.992499,-3.462203,5.251644,6.035724,5.891385])"
wafer_216,"tensor([-1.534800,-1.385543,0.958850,1.080509,0.682899,-1.136602,-6.561422,-5.200415,5.681178,-1.205992,-1.835394,-5.112385,2.792013,-0.651359,3.906212,2.892413,2.860550,1.499414,1.927018,-2.278111,0.736363,7.366485,1.455424,0.510166,1.494747,0.164982,-4.921969,-0.473444,0.540905,-4.078253,-0.793310,-7.424070,-3.943166,-1.346310,3.467802,-6.937325,5.739487,0.433088,0.820270,1.209224,1.726267,-1.977125,6.281965,-5.912581,6.727354,-0.963073,-0.897846,-3.592625])"
wafer_217,"tensor([-11.134855,-5.909015,3.318366,1.230457,-2.134562,-5.104166,-13.936169,2.362934,-6.035484,-10.861182,-5.641921,-2.676159,-11.071413,1.170158,5.928035,-11.560284,2.670439,-6.187416,-9.939993,2.545587,1.897373,-0.561457,4.700003,-4.824367,8.276666,10.634610,3.290333,-3.821693,-6.853275,10.269510,1.996530,-9.084055,-7.031145,-3.844856,-5.370795,7.932459,-0.057676,-9.038088,-9.879845,-9.829103,1.576523,-1.143629,-0.920116,-12.545348,0.161506,6.279558,6.684088,10.171243])"
wafer_218,"tensor([-10.962848,-6.746611,0.207918,4.128427,0.354557,-5.063255,-13.269071,7.187060,-6.914915,-6.851526,-3.263714,-1.409900,-10.719836,-0.240456,5.212181,-9.375032,4.702260,-2.791431,-6.623728,-2.336586,2.844049,-0.248449,7.261796,-1.962201,7.479425,4.564379,1.327608,-3.344755,-2.810492,8.648998,-1.465063,-8.947410,-8.563243,-5.744088,-3.587063,2.312181,3.130746,-5.519502,-8.055856,-2.208982,3.126352,-5.626649,-1.597732,-7.638555,0.589033,3.615081,4.256477,2.810327])"
wafer_219,"tensor([11.338083,9.412733,4.070289,-8.776814,-4.186228,-0.764226,2.894181,-6.098567,4.448149,5.401572,3.356652,-3.982866,10.004179,3.018754,1.315285,-4.472049,-0.670468,-0.253914,2.512485,0.579824,4.388145,-4.719354,-0.883765,-2.329067,-4.789171,7.713622,8.560985,-8.958971,2.295659,0.416392,1.447770,10.013161,10.784660,4.840330,6.911320,4.452594,-12.514986,-1.116845,5.143281,-6.938977,-2.574582,0.610510,-1.058649,3.604250,-4.055002,5.056326,6.066229,7.368344])"
wafer_220,"tensor([-8.962846,-1.925333,-1.424122,5.985500,1.391487,4.009418,4.322369,9.275028,-10.075587,-7.839034,-4.018330,5.189446,-13.555820,-3.501217,0.285572,2.039493,-0.359139,1.417481,-2.005422,5.845486,-1.971071,-0.260144,-0.974803,-1.551151,5.680385,-4.435902,-0.414933,10.490168,-7.291128,4.754943,0.394985,-2.312145,-8.943387,-7.337454,-8.149881,6.798453,7.118028,-6.284673,-11.689239,3.151552,4.634612,1.021773,-4.136146,-6.744704,-1.161294,-0.009702,-8.337843,6.234040])"
wafer_221,"tensor([8.923569,7.359595,2.014637,-6.681929,-4.189815,-0.099247,2.319726,-2.321639,1.198138,5.129601,4.078980,-3.093009,8.246540,0.004401,1.337637,-1.691826,-0.256003,3.193928,3.738681,-0.849117,2.583488,-3.541250,1.528959,-0.908376,-5.963702,5.897827,8.685493,-8.488939,4.049008,0.633132,1.007318,9.500564,8.495700,2.697490,5.578419,-0.137985,-8.616483,0.831560,5.002854,-3.764822,-0.385260,-1.526966,-1.794414,3.900804,-2.997549,2.838832,5.047794,2.657330])"
wafer_222,"tensor([-0.283111,-1.348811,-3.205870,2.793044,3.588424,-0.699251,-8.045489,-6.647449,9.816014,1.914393,-3.642701,-4.595198,-0.993754,-0.925196,4.512567,4.155596,4.383296,2.993124,1.961428,-3.307532,0.032431,12.562252,0.616009,-3.250879,4.023015,-1.696052,-7.641388,2.621010,0.283875,-5.334947,-2.136980,-10.166356,-7.459349,-2.036591,3.450612,-8.447992,4.680185,-1.013163,-3.689639,3.583715,6.618488,-4.170419,7.599633,-7.040880,12.289554,-1.847678,-1.287772,-5.945768])"
wafer_223,"tensor([4.908359,-2.617725,-7.443288,6.832809,8.562495,-1.295558,0.913677,-10.957683,19.071363,6.899202,-6.313515,0.362918,2.620928,3.467828,-7.164027,1.753121,-0.176637,-6.930914,-4.656799,-1.045399,0.042571,9.658461,-6.458121,-3.458268,8.249672,-4.694084,-15.551580,-2.909767,1.920499,-4.935996,1.407025,-8.627273,1.399073,8.869716,6.511618,-4.190985,-7.637495,7.357959,7.533877,4.030191,-3.764225,1.901145,12.424132,4.295264,10.014022,-6.144572,-0.514431,-11.162589])"
wafer_224,"tensor([4.352610,-3.200231,-7.213191,7.041777,7.325001,0.675652,2.232751,-9.744149,15.306602,5.341073,-5.810356,1.683660,2.144314,2.479603,-6.014480,4.303698,0.100175,-4.859825,-1.904045,-0.377468,-2.363035,9.465900,-6.308478,-3.284135,6.183906,-4.300529,-13.773936,0.582053,1.880870,-4.770847,0.472385,-6.705398,-0.060892,7.391537,5.195848,-4.511410,-5.266736,6.399638,5.682812,5.321079,-1.655165,2.090037,9.994536,2.665149,9.664883,-6.052799,-2.089198,-9.624452])"
wafer_225,"tensor([-8.848232,-1.168561,-1.262288,6.573169,2.058041,4.201468,3.393483,9.324541,-8.139529,-6.761984,-3.910755,5.125107,-14.343093,-5.511704,0.625381,5.039421,-1.444484,3.066627,-0.620858,4.589063,-2.507010,3.247504,-1.764772,0.435957,5.735720,-7.542725,-2.195661,12.756789,-6.936224,2.532920,-0.389254,-3.641688,-9.751120,-9.081505,-10.715975,2.302067,8.388471,-4.304234,-12.537748,4.653901,5.483267,0.542843,-3.749588,-6.288260,2.336276,-1.836724,-6.698285,2.616427])"
wafer_226,"tensor([2.224210,-0.885667,0.897247,-0.226375,2.185690,-0.724116,-4.244453,-4.644795,2.177261,2.108453,0.196236,-2.606357,1.262430,-2.059049,5.536418,5.201152,3.652106,3.250322,4.547268,-2.694899,-0.443198,8.666201,1.969534,-0.349150,-1.518218,-0.633018,-3.695828,2.052539,2.852227,-4.442159,-1.745177,-4.916142,-1.794169,-1.726251,3.861512,-8.539683,6.923447,-1.077181,-2.053042,3.671988,4.694364,-2.365561,4.322471,-2.100337,5.803924,-3.991206,-4.052122,-5.544930])"
wafer_227,"tensor([2.833275,-0.822697,-1.673604,-0.893714,1.348061,-0.351446,-5.282836,-9.261610,8.802145,2.512015,-0.823684,-6.587252,7.313830,1.308876,3.945373,3.721132,4.378208,3.185485,4.619351,-4.618234,0.884966,7.278568,1.074481,-0.948823,-1.206905,0.056141,-5.052774,-0.332199,3.565385,-7.600677,-2.768575,-5.779746,-2.868779,1.571956,7.942607,-8.856480,5.358116,0.759231,3.552489,4.237086,3.648092,-3.202127,7.987295,-3.136182,8.152795,0.184620,-2.456056,-5.388438])"
wafer_228,"tensor([-0.976690,-1.286363,-0.983910,-0.382418,0.390056,-0.608798,-8.205426,-9.320742,9.152120,-0.270826,-1.670343,-8.801525,5.675134,1.718864,4.497100,4.190847,4.094147,4.238922,4.358742,-5.620232,0.837367,7.536426,2.064127,-0.120092,0.597764,1.380096,-5.262288,0.088153,1.777776,-7.999109,-2.821118,-8.265641,-6.454012,-0.357037,6.913888,-10.808640,7.309759,0.773130,4.542974,3.385670,3.900333,-4.011334,7.637876,-7.518162,10.406877,1.742384,-0.308878,-5.483750])"
wafer_229,"tensor([1.845119,-1.631152,-2.143411,-0.247121,0.103090,0.190732,-5.545413,-7.610966,5.605421,1.989358,0.517160,-6.464085,5.727869,0.954621,4.132571,5.873950,3.904661,5.430493,4.935423,-4.772206,-1.584499,7.253857,1.520719,0.007836,-2.546431,-0.126492,-3.442714,1.602481,3.177289,-7.333090,-2.721361,-4.945568,-3.775048,0.646725,5.810661,-10.302597,6.104277,1.048649,2.759040,4.307454,4.125474,-3.324046,5.039931,-3.649548,7.514478,-0.363069,-1.661021,-6.008573])"
wafer_230,"tensor([-0.201374,-2.678207,-0.197193,0.596865,1.122388,-0.634804,-4.370944,-4.921652,2.440025,-0.152437,-0.297334,-3.807035,2.432313,-0.167796,4.562978,3.760473,3.772580,2.098123,4.309179,-2.885883,0.353191,5.295603,1.835236,0.627137,-1.212001,-0.533761,-3.742232,3.531579,1.676255,-5.259295,-3.043745,-5.781556,-4.697364,-1.049650,5.062388,-6.487458,7.918330,-1.314157,-0.834667,4.289412,3.746141,-1.633234,4.835026,-3.588195,4.820602,-0.731702,-4.766488,-3.801814])"
wafer_231,"tensor([5.605105,-2.858461,-4.903147,6.304609,8.513624,-3.130026,-3.684012,-13.426858,20.481359,7.282105,-7.583591,-0.188147,1.713162,3.333252,-4.580793,0.900800,-0.566308,-8.103489,-6.610535,-0.579443,-0.581034,14.270093,-6.542917,-4.742464,9.226379,-2.260337,-15.814788,-4.602214,2.892733,-5.181750,2.271654,-11.803945,2.308776,8.467904,4.926804,-6.102428,-8.445253,6.362383,5.304013,-0.131422,-3.659266,1.945514,13.555892,1.417958,12.345638,-7.028370,3.901512,-11.833592])"
wafer_232,"tensor([-9.326514,-3.633672,0.218811,7.512175,2.017614,3.398391,5.014154,12.565286,-12.722504,-7.440421,-3.149718,7.635526,-13.427065,-6.458574,-1.288786,3.661807,-2.277478,0.144795,-2.600980,5.279031,-2.072374,-0.990278,0.022606,1.126318,4.820050,-5.936350,-2.163149,8.397488,-5.841131,6.227913,1.908208,-1.687525,-6.137878,-8.378474,-9.235526,4.035362,7.731471,-2.751385,-8.913542,4.173967,2.269561,1.490505,-4.461832,-3.171308,-3.199070,-4.850562,-7.938513,1.986957])"
wafer_233,"tensor([-4.787766,0.294133,0.577443,6.996197,0.913791,4.413292,5.633681,8.516976,-10.694561,-5.898634,-4.593370,5.772415,-14.254594,-7.673685,0.939676,6.172461,-2.634557,3.718739,-1.495300,7.559224,-3.521531,4.569935,-1.375859,-2.088292,6.209734,-3.457762,0.624069,7.550264,-6.706388,5.419325,3.928501,0.906662,-4.786396,-8.920353,-9.239704,3.853610,3.336601,-4.671671,-11.219976,1.635398,4.925118,1.025226,-4.524317,-7.043920,1.096547,-4.644742,-4.923901,3.288656])"
wafer_234,"tensor([8.082332,8.634698,3.145724,-7.260833,-4.915146,-0.559329,3.671628,-1.172217,0.252635,3.645309,4.256220,-3.067510,9.808178,1.284401,-0.157515,-4.055185,-0.890135,1.250846,2.345715,-0.262582,4.828754,-7.977621,1.367621,-0.854954,-5.821275,6.365290,10.606055,-10.925737,2.115101,2.800190,1.776513,11.719624,9.200859,3.359219,6.176949,4.101281,-10.293216,0.710339,7.534225,-5.418568,-3.333534,-0.939376,-2.210611,4.643329,-5.710203,5.619434,5.362926,6.910081])"
wafer_235,"tensor([-9.718270,-7.448661,3.254853,1.717395,-1.881832,-5.756570,-12.370951,2.707003,-6.850963,-7.857167,-2.471662,-1.212097,-6.870793,1.279029,3.855947,-9.387413,3.270096,-6.114430,-6.994557,-0.396875,1.212132,-2.130467,6.230465,-1.210897,4.464558,9.092130,1.333924,-4.340007,-3.103068,7.946494,1.143806,-8.447147,-4.196222,-2.295738,-1.670289,4.952314,4.169076,-5.433815,-4.161346,-5.357933,-1.318858,-1.286307,0.053365,-6.932929,-2.964722,3.265136,3.429591,4.731532])"
wafer_236,"tensor([7.766318,0.851770,-4.341177,6.540213,8.419814,-2.211226,1.982211,-12.667068,19.684585,7.270956,-8.153168,0.331289,2.250650,2.158892,-4.489984,0.772697,-0.660454,-8.123175,-4.420791,1.994862,1.268747,12.167830,-7.565238,-5.399843,9.105559,-1.694221,-14.231820,-3.268936,0.415216,-3.498947,3.070266,-7.414370,4.026553,8.150141,7.349814,-0.987095,-10.656206,4.904765,3.927849,1.000057,-3.325200,3.742144,13.201535,1.883509,9.557352,-6.256451,-0.378745,-6.013732])"
wafer_237,"tensor([-11.848921,-7.011002,0.614196,1.363429,-1.752421,-5.374685,-14.080300,5.266844,-6.343599,-8.652755,-2.238226,-2.604347,-9.418206,2.078541,4.100126,-12.227807,3.617554,-4.781853,-8.627892,-1.218368,2.093363,-3.838989,6.705152,-2.153746,6.078329,8.340301,2.733291,-4.786142,-3.801306,9.092629,-0.099088,-8.215797,-7.579133,-3.316483,-4.022583,5.196967,1.903989,-5.853312,-5.960439,-6.833018,0.998047,-3.217426,-2.271182,-8.355031,-1.429779,6.193168,6.765680,6.122086])"
wafer_238,"tensor([-9.716270,-2.021662,1.700607,9.715919,4.224578,3.220394,4.568071,11.342809,-9.409493,-7.787460,-6.037992,8.087271,-16.824711,-7.614646,-0.385652,2.968445,-2.805916,-0.600142,-4.172552,7.558807,-1.368275,4.503952,-2.436315,0.206909,8.267709,-7.533732,-4.451785,10.111998,-7.721336,6.415707,2.717884,-5.107808,-7.671602,-10.028736,-11.473707,5.629721,7.165145,-4.300550,-13.889176,2.256060,3.168771,2.019289,-2.984717,-5.653717,0.387801,-5.467379,-7.801889,3.080799])"
wafer_239,"tensor([-10.587961,-7.710077,0.378633,3.517417,0.243775,-3.170217,-11.422196,1.205069,-4.011109,-8.863748,-4.947322,-0.080805,-10.850966,1.690534,3.143913,-6.890584,2.301828,-5.283398,-8.287500,1.401498,-1.184587,2.082693,3.111802,-2.757032,8.360851,6.325533,-1.733045,-0.433977,-5.064549,6.031667,0.824823,-9.919546,-7.625430,-2.012963,-6.090510,3.654945,3.128982,-5.092447,-6.995339,-5.586694,0.791793,-0.795233,0.384750,-10.207652,1.641141,2.911593,5.190007,3.124187])"
wafer_240,"tensor([-7.128784,-1.568279,-1.152030,4.827370,0.909712,3.989628,2.259509,7.543195,-9.408163,-5.964044,-3.090438,4.917534,-14.298580,-4.711277,2.703567,3.571926,-0.031928,3.461795,0.341325,4.989111,-2.775069,3.538321,-0.181775,-1.770805,4.769841,-4.187991,-0.413002,12.795125,-6.607429,2.567386,-1.440102,-3.001537,-9.869153,-8.474885,-8.535669,2.838729,8.148363,-7.483659,-14.900019,3.618849,7.492916,-0.212687,-4.263290,-7.484054,1.726306,-1.399466,-7.388440,4.572392])"
wafer_241,"tensor([10.136431,9.647582,2.703065,-6.739245,-3.352867,-0.092885,3.005365,-3.937937,5.444956,6.646362,3.305564,-3.161865,7.556055,0.165163,-1.248882,-2.318386,-3.792767,1.663749,1.403888,0.333949,2.171408,-2.215860,-1.507973,-0.455906,-4.562874,3.813127,7.302833,-10.073352,3.679766,0.569425,3.135557,10.046851,10.880545,2.698739,2.224816,0.467916,-14.430968,2.254121,6.342977,-8.006218,-2.989817,-0.232112,-2.001933,4.788374,-1.546357,2.665241,10.700176,1.493296])"
wafer_242,"tensor([6.380095,-0.023752,-5.246612,5.180486,8.437929,-2.958723,-1.408919,-11.518551,19.966550,7.458783,-5.404094,0.394223,0.372805,2.642230,-4.768952,-0.456807,-0.130017,-6.120969,-4.451923,0.694468,1.106970,11.604576,-6.810457,-5.220090,7.721227,-4.521390,-13.562011,-1.392298,1.531667,-4.844249,0.344913,-8.369364,1.997440,6.071174,3.885763,-3.048185,-9.023574,4.476984,2.477667,0.811352,-1.034662,1.717321,10.520577,2.751183,11.056285,-4.887183,1.769840,-8.648724])"
wafer_243,"tensor([7.740817,-0.711749,-6.515579,4.887727,6.979376,-0.589821,1.675522,-11.793984,17.284351,7.226009,-5.769964,-0.737012,4.039077,3.226281,-4.454822,2.807265,0.629448,-5.594604,-2.088267,0.098958,0.991923,9.029962,-6.116542,-5.822525,6.031319,-1.948563,-12.100544,-1.479082,1.350870,-4.265274,0.577962,-5.218369,2.349646,8.908500,9.012869,-2.432277,-7.671516,4.932640,5.963434,3.955328,-1.103858,1.707459,10.933765,3.367759,8.660811,-4.669098,-2.508596,-7.189206])"
wafer_244,"tensor([-5.686697,0.074913,0.346278,7.438013,2.267376,4.162634,4.940086,7.711897,-7.610494,-6.058678,-5.528886,6.887054,-16.225111,-7.242030,1.810476,5.826297,-1.775029,2.758842,-0.861187,7.825036,-3.629425,7.170483,-2.225035,-2.042251,6.259221,-5.430579,-2.690949,11.209119,-7.149033,3.902134,1.757624,-3.083731,-6.942213,-9.910277,-9.643049,3.763758,5.654020,-5.875802,-15.333912,3.046521,6.936329,1.273748,-3.453604,-8.442166,2.596514,-4.484442,-6.830524,3.263876])"
wafer_245,"tensor([-4.639829,-3.685528,-3.196859,2.846395,3.113831,0.104040,-7.283736,-3.007979,5.759221,-1.006909,-2.337868,-5.044641,0.674956,0.544814,3.752159,3.038399,5.058462,2.678975,2.537728,-5.189742,0.334451,5.629819,2.240351,0.025600,2.027295,-3.785654,-6.864243,3.700019,1.054864,-5.265604,-4.554126,-10.091601,-9.209807,-2.091247,4.236086,-8.277099,9.585036,0.833690,0.221623,6.740396,5.443535,-4.682132,6.562506,-5.512256,8.537472,0.457745,-4.718533,-4.939729])"
wafer_246,"tensor([1.283867,-2.568747,-3.752518,1.687979,2.371073,0.881963,-4.334461,-7.540203,6.709359,3.453500,-0.902500,-4.657597,3.469293,-0.480053,2.477343,6.706642,3.679121,4.507179,4.751679,-4.474206,-2.326135,8.721540,0.317790,-0.681868,-0.036617,-1.642483,-6.050476,1.967335,3.096399,-7.728864,-2.305935,-6.037505,-4.222425,0.883810,5.982805,-10.227926,5.882482,2.453761,2.273226,6.110115,4.667730,-3.322720,6.657635,-2.663729,9.321807,-2.720894,-2.391465,-8.662956])"
wafer_247,"tensor([-6.376789,2.761798,1.406660,4.209673,2.076381,3.642786,3.639712,11.060918,-9.778534,-6.647397,-3.645441,5.605727,-15.614915,-6.730470,3.709514,1.077819,-0.126993,3.193267,-1.109199,6.470042,0.464087,1.629750,-0.617399,-2.237911,5.719561,-6.184986,2.531565,12.466973,-8.122986,5.859975,0.295413,-1.717610,-8.863493,-11.329794,-10.072365,7.266103,5.675985,-8.816787,-17.805112,2.099156,8.378691,-0.862749,-6.106620,-7.297630,0.263487,0.145078,-6.349945,8.802215])"
wafer_248,"tensor([7.208318,-0.957716,-8.214653,3.305523,7.453091,-1.399825,0.381106,-14.523408,19.462088,6.715140,-5.238319,-2.041333,5.441125,5.285391,-4.605735,1.332250,1.075117,-5.344868,-1.730088,-0.795680,0.298889,8.340863,-6.284826,-5.187372,5.832170,-2.276325,-12.485558,-0.768215,1.966986,-6.888483,-0.710550,-6.337996,1.177815,9.250002,8.740986,-2.313885,-7.619349,3.992587,5.803742,4.140216,-1.097809,2.123564,11.758203,2.263936,10.028799,-2.418875,-1.616974,-6.183709])"
wafer_249,"tensor([-13.682987,-7.163287,0.139220,4.272995,-0.118503,-3.978016,-12.612213,7.340587,-6.581766,-9.026766,-3.543464,-0.255187,-11.654455,0.193225,3.204796,-8.547887,2.735777,-4.075089,-7.825545,-0.825851,1.291306,-1.852268,5.915599,-0.379895,6.852574,2.174251,-0.197303,-0.739214,-4.202979,7.766682,-1.047333,-10.074871,-9.796548,-6.380962,-6.307046,2.910796,4.533185,-3.855323,-6.612967,-3.077780,1.420572,-3.677415,-1.270800,-8.044481,0.252754,3.747840,4.298278,3.205602])"
wafer_250,"tensor([6.378451,7.539441,3.547178,-9.592529,-6.649114,-0.520164,0.305381,-3.109056,2.498342,2.197341,5.108141,-6.059275,10.828935,2.805683,0.643532,-4.548345,-1.400854,1.634263,1.856805,-1.459954,3.373121,-8.154242,1.208056,1.302701,-5.918042,6.462967,10.265930,-9.716922,1.999572,0.288929,1.146230,9.942977,7.994812,3.364242,4.343738,2.038933,-8.084119,0.806482,7.885259,-7.131119,-3.650516,-0.881321,-2.900908,1.706733,-4.641720,7.880755,7.797517,6.691343])"
