labels,FeatDv3Cls
wafer_201,"tensor([-1.117741,7.670303,4.585808,-0.713289,-6.449755,-4.184697,-1.373743,1.682872,-7.012031,-3.948467,3.206250,4.866945,-2.769017,9.048920,-6.785514,-6.446549,2.320801,-0.849592,-3.309237,-2.669755,-8.605996,-3.812082,-5.305873,0.306680,0.709157,-1.763328,-2.345583,-9.715881,-7.922193,-3.640044,-0.518181,-5.625373,-3.096088,2.069865,0.052265,3.525522,1.015011,1.791115,-6.305273,-8.719786,-2.798085,3.005169,0.528764,8.089111,1.002926,-2.422951,3.932232,9.298884])"
wafer_202,"tensor([3.679578,-6.086755,-6.427337,12.429509,-8.551987,-2.623048,-3.137647,-5.910196,-3.283116,-4.306711,-3.697968,-11.268438,3.356367,-9.274239,6.672972,7.897861,4.444269,2.107947,8.074187,-4.778554,2.460800,9.041005,2.326962,0.661892,-2.665824,1.156535,8.944641,3.161340,-0.273593,-0.958427,4.472171,-3.469368,5.178434,-1.883731,0.299834,-2.059612,-6.893162,6.916073,10.322066,9.528481,4.303660,2.525322,2.411682,-10.351583,1.478371,-9.110584,-14.156897,-7.021870])"
wafer_203,"tensor([-1.928415,-3.812715,-3.758125,1.447065,1.130792,1.431136,-1.649482,5.867493,4.523227,3.446772,0.835659,-1.889854,4.005140,-0.177577,2.319779,4.307217,3.417650,-1.415710,-1.510946,-5.069963,2.039784,1.846993,-1.720095,-0.187046,1.624768,0.256055,-3.002010,-2.688810,-4.408277,5.994800,-3.674427,1.489856,2.767765,-1.019045,4.200250,2.807053,-6.032120,5.491672,-3.433426,3.322324,4.214319,-0.412613,1.244467,-6.460128,1.552137,-0.919144,-1.912891,-0.275509])"
wafer_204,"tensor([-0.117080,-3.978928,-2.650573,3.341874,0.468544,2.709715,-2.629761,4.228568,7.969991,0.765093,1.729165,-0.694916,5.479042,-1.335707,0.119372,6.052910,0.864816,-1.093199,-6.317812,-4.453803,4.634082,1.140836,0.477702,0.458057,-4.589931,4.209359,-0.534186,-2.165631,-5.259864,7.719941,-5.801978,3.089011,3.955469,-2.173898,6.720867,5.509080,-3.915757,9.900417,-11.130180,2.194950,-0.905325,-2.780835,1.480453,-2.484363,-1.721690,-0.481146,-3.619471,-1.168558])"
wafer_205,"tensor([-2.702092,-1.948140,-2.453237,-2.700771,10.479362,0.848899,-0.233035,-4.017276,7.181465,-2.946655,0.974122,-1.691112,2.415855,-4.866773,3.087966,7.654119,-7.466426,-1.145289,0.443244,4.763684,6.945843,1.496906,2.626577,1.765983,-4.676980,-1.391083,1.810537,7.215403,5.676578,3.322259,-3.924022,8.777381,4.357362,-0.167776,6.056924,-3.766027,1.922866,3.205125,0.879496,3.658711,0.407329,-2.562605,-7.098630,-4.829754,-2.790571,6.478239,2.494226,-5.898643])"
wafer_206,"tensor([-4.166018,-7.598518,-2.584215,1.284019,2.022738,0.737071,1.368068,5.689702,7.002237,1.460163,-4.337078,-0.843885,5.303709,-4.446952,0.366939,3.654822,-0.026464,-2.647973,-1.294301,-2.933977,1.741043,5.012410,-0.901375,2.528862,4.098791,0.094134,-4.228448,-1.512633,-2.713419,3.902994,-2.538628,-0.188477,4.451767,-4.355099,3.031710,5.022262,-7.583130,5.664094,0.796133,6.066994,4.659194,1.644459,-1.444490,-5.065553,1.679773,-3.611246,-1.096247,-0.152764])"
wafer_207,"tensor([-1.232645,5.237931,7.288639,0.650476,-6.565813,-0.566729,6.158784,0.719059,9.620534,-3.945337,-1.443417,6.269710,4.241161,2.419952,-8.107946,-4.390131,-0.732800,-3.873854,-5.910819,4.566531,-0.360297,-0.149725,1.366661,0.876564,-3.016208,-1.236310,-1.835162,-3.330216,-10.477265,-2.047292,-3.682305,-5.641939,5.774437,0.904811,-0.171203,3.894664,1.461890,0.037842,-8.128503,-2.706574,-6.120662,2.956797,0.301079,10.629893,0.335354,-2.609399,3.775738,0.951252])"
wafer_208,"tensor([-1.300536,3.374409,2.886964,-0.913092,-1.895132,-2.736487,-4.402275,2.165950,-6.564802,1.612051,1.170117,4.323496,-4.994931,6.834233,-4.951578,-4.630330,2.986275,-0.827296,-4.483133,-5.371159,-4.950006,-3.409709,-4.676462,0.016259,1.900298,0.216897,-2.948670,-7.896750,-4.724714,-1.778886,0.738770,0.581130,-3.748303,2.680086,0.929674,4.758653,1.939107,1.758059,-5.539181,-6.762316,-1.980492,1.564474,-0.240025,4.291475,1.296733,-0.653069,2.416136,10.136391])"
wafer_209,"tensor([2.892386,-5.400419,-1.712161,4.114950,-0.336464,3.160110,-0.811743,9.561404,2.703644,6.581632,-2.361218,1.580504,3.056746,-0.338673,-2.121893,1.485768,6.610137,2.380897,-4.015278,-4.823363,2.866845,2.222866,-1.647406,-1.678062,1.866719,3.314578,-2.237983,-3.687446,-5.523053,6.278625,-4.001495,-2.385617,2.768318,-0.892410,1.411830,6.112186,-6.539259,3.477376,-8.153608,3.042517,0.166353,-3.046644,5.402964,-3.320439,0.273451,-1.831000,-3.542433,-0.662712])"
wafer_210,"tensor([-5.551348,0.030851,5.175788,2.469515,-6.270582,-7.305182,-4.524205,-0.353306,-5.238414,-1.659003,0.071300,1.886674,-3.190987,4.832581,-6.972256,-7.059680,-1.143040,-2.160703,-4.574588,-9.428610,-9.194484,-2.579953,-2.874892,3.715716,1.591315,-0.604887,-5.533113,-9.405040,-6.285634,-4.433704,0.117213,-3.367188,-3.696521,-3.260947,1.104200,9.701317,-0.650219,0.562122,-4.564797,-8.566273,-0.444304,3.603137,-3.501639,3.667038,3.223730,-4.146867,-1.536309,11.230775])"
wafer_211,"tensor([-1.618510,6.573091,9.851385,0.221719,-7.905302,0.149130,8.947845,0.700585,10.275383,-3.356356,-2.128354,7.345898,3.851363,2.100281,-8.731136,-7.094441,-0.748841,-3.386827,-6.001905,6.555729,0.397017,-1.187647,1.835257,0.095805,-2.477486,-1.618928,-1.773574,-2.458710,-11.561378,-3.115778,-2.766364,-5.354950,4.645653,0.785990,-1.532600,2.760555,3.538757,-2.625185,-9.865807,-3.744030,-8.225090,3.366175,1.366008,15.054900,0.404831,-2.441160,4.904954,0.307731])"
wafer_212,"tensor([0.773071,-7.974764,-4.263666,12.150997,-9.675993,-4.693178,-6.252372,-7.523866,-4.643303,-4.898302,-1.588231,-12.331867,0.812002,-6.888066,4.330479,4.776713,2.789010,2.323619,5.125033,-9.524846,0.043987,7.270183,3.174916,2.173213,-4.051823,2.301761,5.156351,1.734303,-1.091182,-0.626706,3.837118,-3.863275,2.654362,-5.566724,2.451143,3.194102,-5.050892,4.693511,4.736961,3.772663,3.133092,1.315377,0.312863,-9.066125,1.667144,-8.132641,-15.772034,-4.187465])"
wafer_213,"tensor([-3.483000,2.866976,-1.808688,-3.637436,6.564552,0.114798,3.697883,-7.729910,4.420800,-3.313062,1.648456,-4.507779,1.275789,-2.737847,6.747660,2.887419,-6.218799,-1.798946,5.705072,6.830583,3.668473,1.689625,3.498049,1.008112,-1.962605,-4.980166,1.710570,8.142634,5.594734,-1.441523,0.935284,5.433510,3.140060,1.770811,0.943118,-8.188131,1.945452,-1.984221,8.049329,4.578840,2.818869,0.140382,-6.841687,-5.289057,0.291447,5.557983,2.438638,-6.830556])"
wafer_214,"tensor([-1.593394,-5.645345,-0.720960,2.074283,2.786127,0.418318,-0.328978,5.553845,8.004997,0.465500,-3.454665,1.418451,3.814002,-2.977485,-3.824762,3.569723,-0.998781,-1.142973,-4.018834,-0.499678,2.849313,3.586037,-0.888290,1.869901,0.595118,1.479726,-0.636886,-1.084163,-3.957379,3.577280,-5.221388,-0.569215,6.692145,-2.080386,5.137703,5.891963,-6.219240,6.599106,-4.389706,4.276817,0.639479,-1.476299,-1.976369,-2.610957,0.742274,-1.264113,-0.351399,-1.670413])"
wafer_215,"tensor([0.481303,6.461323,11.190759,1.129733,-9.392201,1.649336,10.382586,1.106101,13.291471,-1.478096,-3.122420,7.902779,5.131588,2.196145,-9.081128,-6.875083,2.567173,-4.053894,-7.581919,7.314664,2.830097,-0.950723,3.290334,0.101717,-2.540161,0.018645,-2.185454,-2.135018,-14.664169,-3.876367,-2.636379,-7.481299,7.056490,1.864228,-3.238731,2.129180,2.590108,-4.051860,-9.750092,-2.344019,-9.469774,4.666313,4.300563,16.770514,1.053617,-3.727226,3.841905,-1.632023])"
wafer_216,"tensor([0.432076,-3.426900,-0.589615,0.086377,3.513508,1.963004,-1.132008,7.520069,5.906567,1.349279,-2.734581,2.017106,3.994679,-1.015498,-3.885166,3.702692,2.120221,0.949992,-2.774195,-1.200499,2.798479,2.595498,-1.827055,-0.109087,2.467267,1.223141,-1.028519,-1.306072,-4.530305,5.758450,-6.412147,-1.018172,5.587030,-0.491997,5.498809,3.912248,-5.745434,6.199754,-5.542976,4.321847,1.507669,-2.880572,-0.011098,-4.860137,0.616932,-0.274366,-0.403905,-2.384714])"
wafer_217,"tensor([-3.646663,9.645542,13.604815,2.328744,-9.913459,-2.163395,10.751023,-0.683733,15.798066,-6.584171,-4.664745,7.747854,5.463654,3.510145,-12.253952,-7.116807,-0.390812,-5.751044,-7.142672,7.802091,0.906353,0.243743,2.483366,1.627741,-3.236195,-4.482807,-3.796013,-4.942432,-19.612851,-5.193261,-5.438844,-8.024841,11.119829,1.461744,1.114826,3.134615,1.603954,-2.521884,-11.700638,-3.081033,-8.591182,4.830735,-1.832739,13.441329,3.414615,-2.437964,4.694496,-1.919290])"
wafer_218,"tensor([-0.361409,9.137562,7.217551,-1.449545,-5.866253,1.957839,9.695703,3.307915,10.814742,-1.385647,-1.414714,8.751881,4.728489,2.924757,-4.615969,-2.957753,4.810361,-3.517969,-7.056599,6.199492,2.496198,0.167243,0.210947,-1.678257,-1.104061,-0.386492,-1.183246,-4.108975,-13.124272,-1.423648,-1.387861,-2.742212,5.875770,4.861870,-1.911865,-0.555689,2.006696,1.022517,-7.213250,0.267016,-7.653019,5.969669,4.381658,12.915005,0.385553,-3.328633,7.090203,2.207562])"
wafer_219,"tensor([-3.434359,0.243462,0.890823,-3.285590,7.389902,-1.974549,2.452820,-6.677567,3.984930,-4.333525,-4.172274,-1.438820,-0.160601,-4.067876,0.856150,3.141320,-8.167712,-1.243521,5.202109,8.222189,2.582459,2.538278,2.343211,1.571500,0.147310,-4.527010,1.967855,7.593365,5.529800,-2.956332,-1.689731,2.762929,5.102165,0.351420,3.555363,-6.865160,1.035616,-2.392540,9.053545,4.223966,2.465646,-2.549294,-7.677374,-5.420136,0.549536,5.550119,2.713822,-7.869446])"
wafer_220,"tensor([-2.673720,3.635921,4.794579,0.416308,-6.050855,-5.501019,-2.740477,-0.296070,-4.719357,-0.216316,1.362224,3.421207,-4.339645,7.563825,-5.133256,-6.906453,2.595851,-1.163001,-5.226511,-7.609497,-6.314277,-3.433350,-3.001059,-0.432573,0.171960,0.501173,-4.162340,-9.192036,-8.996755,-4.645351,1.880509,-1.576435,-3.272551,0.775168,0.883517,5.622523,3.178927,-0.158804,-6.560270,-9.034523,-3.997375,3.269002,-0.207757,6.947493,2.026855,-2.164976,0.763249,10.406537])"
wafer_221,"tensor([-1.641656,1.173001,-2.124770,-4.999258,8.745241,1.479683,2.194228,-2.776355,3.239104,-1.049683,0.471773,-0.589993,0.303093,-1.578488,3.271683,3.434990,-5.376114,-0.782538,2.493519,7.057641,3.169830,0.307039,1.264157,-0.614136,-1.230952,-3.531760,1.218315,4.913527,6.080745,-0.383179,-1.130172,5.623823,1.435327,1.397329,1.691439,-6.675573,1.660945,-0.888975,6.095660,3.667176,2.299481,-1.535017,-4.554115,-3.815066,-0.576756,5.573749,5.451970,-4.692792])"
wafer_222,"tensor([-2.428006,-3.546904,-3.108520,1.998541,0.849904,0.725995,-0.017422,6.820059,6.093310,0.309582,-2.568625,0.898606,5.089130,-1.380724,-0.100564,5.319637,2.746760,-1.289232,-3.183098,-2.939840,2.723223,4.072792,-2.513970,1.008860,1.840963,0.795922,-1.119260,-3.564568,-6.179255,4.633013,-3.684438,0.874965,5.322309,-0.981179,4.911309,3.175367,-7.393847,9.515502,-2.614070,5.174180,2.007736,1.325618,-0.670207,-5.009328,1.056462,-2.937452,-1.347375,1.374726])"
wafer_223,"tensor([2.333033,-6.926547,-7.023800,13.239170,-9.725943,-1.397766,-5.049804,-4.762209,-1.787715,-1.936850,-2.693318,-11.774104,1.890888,-8.021651,6.466945,6.968855,5.764722,2.262765,5.462643,-8.908362,3.026304,7.944732,2.795451,0.139135,-2.984101,2.848588,5.135768,2.284373,-2.740420,0.108315,4.459937,-1.448329,4.273399,-3.212328,1.681186,-0.130748,-5.587032,5.495392,5.880670,7.164914,3.818662,1.852164,2.306826,-10.734123,2.871272,-7.819585,-16.290209,-6.729489])"
wafer_224,"tensor([1.717226,-6.278610,-5.244524,10.311169,-8.533751,-2.658916,-3.719003,-3.843305,-2.163207,0.107667,-0.565001,-10.835287,1.793048,-5.695514,6.440456,4.789674,5.464167,1.551728,4.297745,-10.182764,1.528858,5.239736,2.650809,-0.335768,-2.484673,2.749821,2.830957,0.083598,-3.042890,1.039099,3.513785,-0.364690,1.607621,-2.244902,1.443060,0.850877,-5.707648,4.577090,3.321036,5.078653,3.978105,1.708386,2.271411,-9.655430,2.615876,-6.507922,-13.700783,-2.560737])"
wafer_225,"tensor([-2.156610,3.588189,2.087461,1.817225,-5.754045,-4.605717,-4.543758,1.186637,-6.798291,-0.648394,2.690761,2.631280,-3.690796,6.811881,-4.295664,-4.497869,2.348141,-0.323543,-5.644162,-8.548001,-7.585969,-3.277636,-4.313604,1.230076,0.517549,0.474573,-3.232066,-9.980695,-6.178089,-1.185129,0.360594,-1.760775,-4.412403,-0.183209,0.615013,6.853837,1.228188,3.266278,-7.353041,-8.452445,-1.937080,2.920468,0.674101,6.282351,1.738240,-3.141219,0.547460,11.578613])"
wafer_226,"tensor([-0.579363,-3.452814,-3.278874,-2.204430,5.701031,2.722517,-0.461788,8.934391,2.764935,5.226566,-0.688882,2.029593,2.719269,-0.854214,1.842489,2.606356,3.222438,0.140061,-0.520422,-1.603828,1.226183,1.435404,-2.436423,-1.498634,5.183396,-1.009561,-3.371425,-2.363972,-1.726814,5.121363,-2.785461,1.236234,1.677837,0.039520,1.690618,0.532782,-4.987731,2.881470,-1.062211,4.291283,4.087421,-1.945218,0.483311,-7.338073,1.714289,1.278563,2.525635,-0.508245])"
wafer_227,"tensor([0.180189,-7.290178,-4.046301,0.547816,7.068298,3.255570,-0.768420,7.576781,7.098523,5.395345,-4.147255,0.990282,3.667800,-4.525817,-0.249389,5.857533,1.519039,0.566012,-1.776752,-1.253432,6.308638,3.226219,-1.487728,-0.254106,4.368505,2.164959,-1.545657,-0.126992,-0.936064,6.617524,-4.974930,3.680743,5.257193,-1.836250,4.164098,2.953157,-6.174312,5.333122,-0.911207,7.050299,3.634253,-2.939104,0.157405,-7.513446,0.325883,0.089075,-1.395316,-2.908602])"
wafer_228,"tensor([-1.095719,-6.909199,-2.902032,1.174371,5.600447,3.499693,-0.806035,9.984054,10.404948,3.693970,-3.522143,3.588917,6.237035,-3.203058,-2.192993,6.563282,0.667797,-0.625322,-5.998776,-0.319550,6.540462,3.061687,-1.677654,0.275213,1.169185,2.881241,-1.567224,-0.505432,-3.640527,8.469748,-7.838435,3.268305,6.965561,-3.103461,7.386028,6.057518,-6.842328,8.420169,-7.721251,7.015586,1.036656,-3.413524,0.216597,-5.180492,-1.218461,0.627273,-0.103668,-2.209310])"
wafer_229,"tensor([-1.158652,-6.120982,-4.068897,-1.541516,5.952598,3.833436,-0.678511,8.360207,6.750365,4.416806,-0.962044,0.774021,5.380926,-2.934071,1.117295,5.024905,0.746732,-0.511815,-3.061689,-1.948541,4.250290,2.006158,-0.846967,0.626593,2.407598,2.830114,-2.337245,-0.718753,0.626356,7.595898,-3.293604,3.682419,2.365327,-2.335486,3.689149,3.188242,-5.161116,5.307413,-3.300191,4.802451,2.665660,-1.094387,0.563203,-4.983475,-0.672275,0.829836,1.309867,-0.314316])"
wafer_230,"tensor([-0.354678,-4.060649,-1.649541,-1.607449,4.641213,2.399794,-0.872527,7.867429,4.104997,6.567099,-2.522313,2.573069,1.740885,-0.404974,-0.555424,2.658985,3.136722,-0.088445,-2.306469,-1.430844,3.341284,1.100347,-2.049195,-0.906353,4.785631,1.662243,-3.140757,-1.519246,-1.892813,4.158993,-3.287716,1.487208,2.373471,-0.136264,3.109159,2.985944,-4.874620,1.965783,-2.261487,3.302601,2.840580,-2.491588,1.267971,-5.403625,1.056292,0.562500,1.006132,-0.205310])"
wafer_231,"tensor([2.089907,-5.347584,-4.849227,13.138722,-10.510114,-2.847725,-2.568761,-4.107105,0.601821,-5.103304,-2.245674,-11.378017,4.406655,-6.971314,4.611666,6.444910,5.160693,1.229970,5.941798,-6.228011,2.217190,9.043094,2.738574,1.941029,-4.065011,-1.002839,5.587176,1.623292,-6.133481,0.958644,1.377725,-5.249663,7.323789,-2.894730,2.530380,1.185482,-7.185412,6.692997,3.272441,8.734090,3.989769,1.731892,0.866490,-10.978002,3.851987,-7.925035,-14.635365,-9.016708])"
wafer_232,"tensor([0.722154,5.096637,3.564608,0.579399,-5.902596,-3.173625,-4.772164,0.804110,-8.761233,1.629873,4.565815,2.034050,-4.981827,8.332039,-4.107541,-6.369962,5.409231,1.015707,-4.041320,-7.708170,-6.508177,-4.740660,-3.061452,-2.398621,0.369301,0.732824,-3.073011,-9.212226,-6.757365,-1.905409,2.032072,-2.054087,-5.847505,2.284560,-1.639786,3.783670,4.200687,-0.686735,-8.133145,-10.109207,-3.124282,2.103552,3.399147,5.395105,2.255762,-1.077046,0.721482,9.594092])"
wafer_233,"tensor([-4.704597,7.377588,4.137103,0.180984,-6.417679,-6.558806,-4.193422,-2.310416,-6.103554,-3.283369,6.963513,0.186332,-3.546959,8.109373,-3.198290,-4.811305,0.531170,-2.427984,-3.077431,-8.128626,-7.858722,-4.188614,-2.414473,0.484262,-2.141869,-3.679768,-4.818209,-9.604868,-9.349319,-1.664636,-0.672617,-1.311345,-2.719767,1.381171,3.194671,4.477752,3.665203,2.391028,-9.395430,-12.066354,-1.469981,2.010229,-3.067550,2.955182,4.355579,0.518144,1.944375,8.941754])"
wafer_234,"tensor([-0.379760,0.958317,0.726646,-4.453244,8.264194,0.255608,1.841877,-5.393205,3.532370,-2.870194,-1.620275,0.711993,-0.447644,-2.553121,0.903129,3.108213,-6.697292,-0.935912,3.560308,9.066383,4.037473,0.519620,2.058787,-0.036012,-1.041296,-2.872606,2.279990,7.995965,5.848536,-1.519615,-1.252302,3.773419,2.574722,1.705057,1.934164,-7.297558,3.906735,-2.702998,6.744022,2.719436,1.402422,-1.727105,-5.904470,-2.166181,-0.608122,6.682629,4.579844,-6.715948])"
wafer_235,"tensor([-0.808178,6.258663,9.629368,0.115960,-6.222309,1.246399,9.319124,3.025831,12.099888,0.047803,-3.389231,7.394187,4.400194,2.888136,-7.889413,-5.692860,2.392139,-2.371751,-5.952590,5.841310,3.568361,0.044369,2.624845,-1.324216,-1.149275,-1.940912,-3.380037,-2.003109,-14.701733,-2.221588,-4.810652,-6.041348,7.470104,1.883718,-0.476855,1.269818,2.637356,-4.611510,-9.295054,-1.080824,-7.427122,1.824452,2.001739,9.839474,2.070634,-1.166660,3.333533,-2.144144])"
wafer_236,"tensor([0.863292,-5.497571,-3.602082,12.351529,-8.178520,-5.216571,-4.609556,-6.577863,-1.091338,-3.739786,-5.082934,-10.920200,0.897719,-6.273578,3.850308,6.282904,4.628978,1.740668,7.482371,-7.177072,2.445490,8.653650,2.836853,1.726435,-0.934426,-0.938994,3.592662,1.820967,-7.080719,-2.451703,1.806137,-4.432404,8.094083,-2.573933,4.356163,-0.913295,-6.926050,4.093116,6.961232,7.566811,4.827722,1.081654,-2.490814,-14.172097,5.313268,-5.886277,-13.882105,-8.738266])"
wafer_237,"tensor([-1.282220,7.962632,9.506116,0.842408,-8.090919,0.791880,10.306482,1.409002,14.356423,-4.064514,-2.549633,8.382656,5.372837,1.948485,-7.157550,-5.520549,1.090935,-4.142717,-7.763457,7.679557,2.975048,0.242618,1.936923,-0.313238,-3.488240,-0.548534,-1.750072,-2.207117,-13.391966,-2.948216,-3.153816,-4.456868,8.354617,3.417830,-2.152916,0.967732,2.942124,-1.244957,-8.269338,-0.601783,-9.704500,5.123356,2.344709,15.642392,-0.191588,-2.799072,5.081966,-1.014828])"
wafer_238,"tensor([-0.683192,5.459364,4.329796,3.096411,-9.338160,-6.937753,-5.733873,-0.677018,-10.159703,-2.217341,2.526430,1.947757,-5.482632,8.592894,-5.994823,-6.187144,5.574189,0.407816,-2.449494,-8.485938,-8.724439,-3.390636,-3.953360,-0.820410,0.943954,-1.477019,-2.677935,-11.428683,-10.265360,-4.352887,0.654412,-6.330727,-2.978897,1.913139,0.293299,5.234675,1.383532,1.124525,-6.924935,-10.307819,-1.746578,1.865604,0.465469,4.076827,3.517702,-3.233391,-0.818503,9.733318])"
wafer_239,"tensor([-2.597159,5.965687,9.694863,3.253187,-11.372269,-1.013387,6.981422,0.534214,10.802649,-4.524427,-1.322476,4.225016,5.790657,2.757294,-7.688710,-5.775850,1.843622,-3.966262,-6.614188,1.967120,-1.181837,-0.209970,1.946757,1.603432,-3.171766,-2.533206,-2.723252,-5.063673,-15.324914,-2.436215,-3.019939,-7.191067,5.501086,-0.251142,-0.374001,4.911573,1.036864,-0.586853,-11.338325,-4.364220,-7.445323,4.712902,0.743113,11.988059,1.334443,-5.008367,1.388674,0.268436])"
wafer_240,"tensor([-3.883770,5.182856,4.316505,-1.249053,-4.462632,-4.797662,-2.354118,1.504966,-3.762967,0.831691,2.302490,3.534650,-3.006151,6.803566,-4.173936,-5.678871,2.420497,-2.051649,-5.076262,-6.985985,-6.624172,-3.397486,-4.267309,0.685437,1.734529,-1.165179,-5.712012,-9.725497,-6.992055,-2.148363,1.739052,-0.886256,-4.320886,0.994558,-0.341434,4.680796,1.304707,1.469080,-4.515157,-8.149576,-1.968492,4.946424,-1.097330,5.557564,2.206209,-3.373707,2.932163,11.755067])"
wafer_241,"tensor([-1.307184,2.378468,-2.687173,-2.714162,4.529294,-1.195499,1.101514,-6.750275,-0.150742,-9.079313,1.340740,-3.599288,1.622154,-3.044475,3.221296,4.070476,-8.433042,0.031865,6.831237,8.486144,-0.817954,1.149491,1.582176,2.454648,-3.832459,-3.753472,3.814541,7.730915,8.694055,-1.856882,-0.483327,1.390980,1.656819,0.300897,1.775301,-6.639762,1.501830,0.519661,7.791867,3.513981,2.556682,-1.517793,-6.782507,-3.078103,-2.029561,3.912007,2.522635,-5.622390])"
wafer_242,"tensor([1.460090,-5.545195,-4.924286,11.296875,-7.797276,-3.973729,-3.340891,-5.703693,-2.455026,-5.212276,-3.628763,-9.524840,2.467822,-7.304617,5.330648,6.146249,4.269451,1.279077,7.274437,-5.550607,0.796489,8.450434,0.986750,2.004168,-1.388406,-0.340075,5.995945,1.631238,-2.020043,-1.637624,4.037085,-3.798061,5.495714,-2.835250,0.975714,-1.365447,-6.908624,7.090699,8.177100,7.743477,5.312211,2.707697,0.286957,-10.117804,2.489495,-8.174806,-13.833770,-6.020442])"
wafer_243,"tensor([0.738082,-6.057830,-3.955721,10.051473,-6.198279,-2.872601,-3.127116,-4.565663,1.089091,-0.534843,-4.075069,-9.933592,0.869234,-6.368871,6.090492,6.765167,4.772386,1.235283,5.030709,-7.861496,3.913588,7.364639,2.063514,0.932092,-1.304001,0.519542,3.269713,1.872268,-4.560521,0.137575,2.883990,0.187607,5.492203,-2.102149,2.672736,0.061175,-5.736972,4.006460,5.954003,8.001469,3.831025,1.774141,-0.649547,-12.686813,3.726478,-5.012850,-13.018243,-5.790525])"
wafer_244,"tensor([-3.620261,5.399005,3.049134,0.689920,-6.716689,-7.096916,-4.795610,-0.546702,-6.061473,-2.675127,3.437241,1.506398,-3.169504,8.280092,-5.032607,-4.511763,2.130954,-2.078089,-2.679306,-9.035771,-8.263947,-3.412676,-4.140950,1.080076,0.797581,-3.187963,-4.877510,-11.404757,-9.537012,-2.611599,-0.532418,-3.033028,-2.961817,-0.088298,1.816047,5.901033,0.471087,3.079937,-6.814458,-9.614422,0.195159,2.786396,-3.445410,1.957734,5.136599,-2.335922,0.414421,10.727852])"
wafer_245,"tensor([0.467721,-5.455728,-2.243779,1.350623,2.425516,3.341723,-0.878916,9.444340,5.161681,5.318205,-3.223223,3.124488,2.740281,-1.302098,-1.158696,4.194474,5.133489,0.557760,-5.887674,-2.770441,4.297120,2.158704,-3.788514,-0.640613,2.736630,5.222603,-0.634567,-2.770990,-3.633580,6.236349,-3.121285,1.950533,3.663462,-0.501984,3.564566,4.457681,-5.900356,7.256887,-4.448477,5.295840,0.247375,-0.503237,3.688376,-2.972338,-1.066857,-2.247800,-1.077931,2.315429])"
wafer_246,"tensor([-0.804092,-5.397044,-4.842963,1.007597,2.858459,3.517818,-1.084671,6.975964,4.499245,4.416030,1.593841,-1.708036,3.268347,-2.688151,2.267279,4.869631,3.895340,-0.118429,-3.358041,-5.195855,2.814267,2.380577,-1.520023,-0.267064,0.868507,3.246457,-2.202857,-1.655470,-0.724495,7.110963,-2.493135,3.729180,1.711386,-2.266922,1.983367,2.838181,-5.303275,6.664910,-3.238089,4.913220,2.627472,-0.376105,1.662129,-5.754310,-0.277594,-1.014890,-1.716881,1.019039])"
wafer_247,"tensor([-4.097418,6.350205,5.595239,-1.954250,-3.243904,-7.032199,-2.008874,-0.000657,-6.325353,-2.990204,-0.213029,5.610501,-4.533434,8.666197,-6.220254,-4.453251,0.985678,-1.578878,-2.607229,-3.515741,-7.696997,-2.940411,-5.290327,0.696648,3.376997,-2.660547,-3.062441,-10.970650,-6.491005,-6.050640,1.245165,-2.346628,-1.842915,2.081222,0.739916,2.988848,1.224730,1.811019,-1.398175,-7.459499,-1.729949,3.695586,-3.196231,5.457351,3.337717,-1.904048,4.578220,12.172699])"
wafer_248,"tensor([0.671294,-9.029850,-4.827740,10.488261,-5.510570,-2.824157,-2.945959,-4.226909,1.640525,0.126875,-5.547667,-9.529447,2.344689,-8.707368,5.544982,7.226300,3.783467,0.745490,4.001234,-6.993068,4.208118,7.277256,2.628468,1.227541,-1.124627,1.641862,2.690420,3.211005,-3.310838,-0.551349,3.324062,1.002006,5.926534,-3.388112,3.003227,0.631206,-6.326681,4.226185,7.444238,7.969747,3.984654,2.802839,0.272907,-10.877794,2.529560,-7.036791,-13.535445,-5.543781])"
wafer_249,"tensor([0.548806,7.082987,8.330409,1.286007,-8.575895,0.734777,6.696746,2.780637,7.765398,-2.753058,-1.770380,8.011488,4.160253,3.802568,-6.361337,-4.275005,3.586254,-2.421689,-7.284838,4.293045,1.310487,-0.970988,-0.752015,-0.928752,-2.794461,1.091114,0.181164,-4.427748,-11.955161,-1.522893,-2.144166,-4.695434,5.289446,3.563172,-1.678715,2.703341,2.429254,2.458285,-8.733953,-1.885994,-9.149520,4.419119,4.911401,15.282125,-1.523909,-3.859201,3.549526,2.288519])"
wafer_250,"tensor([-1.281253,-0.374602,0.170411,-4.231619,8.201788,0.591542,2.015886,-3.570529,5.211613,-4.423168,-2.187434,1.896300,1.358965,-3.241529,-0.836049,2.814803,-8.744127,-1.775955,1.556400,10.554263,3.382240,0.341099,1.565216,2.067233,-2.691596,-1.907875,3.282353,8.133613,7.307061,-1.167059,-3.114121,3.149953,2.689171,-0.530588,2.373134,-3.979581,2.376699,-0.931745,4.431437,3.122425,0.360328,-2.780953,-5.615265,-0.115747,-3.418741,5.083057,4.784987,-5.842995])"
